Note:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"These data are presented in a raw, basic format and once processed, they are used to generate Ofcom’s UK and ISP comparative fixed-line broadband performance analysis. To calculate the figures in the report, additional weighting and distance normalisation are applied to the data, and the complex nature of this means that care should be taken when attempting to replicate the published report. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Distance band,Distance band used for weighting,Urban/rural,Market,ISP,Technology,Headline speed,Download speed (Mbit/s) 24 hrs,Download speed (Mbit/s) Max,Download speed (Mbit/s) 8-10pm weekday,Upload speed (Mbit/s)24-hour,Upload speed (Mbit/s)Max,Upload speed (Mbit/s)8-10pm weekday,DNS resolution (ms)24-hour,DNS failure (%)24-hour,DNS resolution (ms)8-10pm weekday,DNS failure (%)8-10pm weekday,Jitter up (ms)24-hour,Jitter down (ms)24-hour,Jitter up (ms)8-10pm weekday,Jitter down (ms)8-10pm weekday,Latency (ms)24-hour,Packet loss (%)24-hour,Latency (ms)8-10pm weekday,Packet loss (%)8-10pm weekday,Web page (ms)24-hour,Web page (ms)8-10pm weekday,isp weights,nat weights, , , , , , , , 
250048,1367-1635,,Urban,2,Orange,FTTx,40,22.83,30.92,19.89,9.4,10,9.41,29.63,0,31.09,0.01,0.42,0.68,0.41,2.25,19.57,0,20.59,0.01,438.77,681.24,1,0,,,,,,,,
250050,1143-1367,,Urban,3,Orange,FTTx,40,33.29,38.24,33.25,9.37,10,9.38,,,,,0.4,0.52,0.4,1.2,9.62,0,10.24,0,,,1,0,,,,,,,,
250052,0-385,,Urban,3,Orange,FTTx,40,34.74,38.57,33.87,9.37,9,9.36,,,,,0.44,0.53,0.43,0.93,10.1,0,10.61,0,,,1,0,,,,,,,,
250054,1992-2563,,Urban,3,Orange,FTTx,40,32.61,37.88,31.42,9.34,10,9.35,,,,,0.4,1.25,0.42,2.9,10.65,0,11.41,0,,,1,0,,,,,,,,
250060,1367-1635,,Urban,3,Orange,FTTx,40,31.81,37.49,31.37,9.46,10,9.49,,,,,0.47,0.44,0.41,1.25,23.4,0,23.63,0,,,1,0,,,,,,,,
250062,2563-5000,,Urban,3,Orange,FTTx,40,33.22,37.73,32.6,9.38,10,9.39,21.7,0,21.86,0,0.4,0.44,0.41,0.78,11.73,0,12.1,0,345.45,376.03,1,0,,,,,,,,
250064,2563-5000,,Urban,3,Orange,FTTx,40,33.01,37.83,33.43,6.19,6,6.2,21.58,0,21.29,0,0.43,0.44,0.43,1.02,11.18,0,11.59,0,344.46,373.64,1,0,,,,,,,,
250070,582-763,,Urban,2,Orange,FTTx,40,28.23,37.47,20.29,9.4,10,9.41,,,,,0.43,0.72,0.43,2.08,15.77,0,17.52,0.01,,,1,0,,,,,,,,
250072,1367-1635,,Urban,3,Orange,FTTx,40,30.38,37.88,20.93,9.5,10,9.49,,,,,0.34,0.61,0.34,1.54,16.77,0,18.02,0.01,,,1,0,,,,,,,,
250074,385-582,,Urban,2,Orange,FTTx,40,30.34,38.41,26.12,9.4,10,9.42,,,,,0.43,0.69,0.43,2.06,13.58,0,14.91,0.01,,,1,0,,,,,,,,
250076,2563-5000,1992-5000,Urban,2,Orange,DSL,20,9.13,9.53,9.12,0.72,1,0.72,,,,,2.91,0.61,0.69,0.95,19.84,0,20.61,0,,,1.63,0.08,,,,,,,,
250080,763-946,,Urban,3,Orange,FTTx,80,58.25,62.09,57.73,15.96,17,15.94,,,,,0.35,0.5,0.35,0.78,16.18,0,16.92,0,,,1,0,,,,,,,,
250082,2563-5000,,Urban,3,Orange,FTTx,80,61.9,68.68,60.07,17.67,19,17.84,19.39,0,22.67,0,0.35,0.97,0.37,1.11,11.94,0,13.39,0,366.6,515.08,1,0,,,,,,,,
250088,1992-2563,,Urban,3,Orange,FTTx,40,34.74,37.86,33.94,9.39,10,9.4,23.92,0,27.85,0,0.43,0.68,0.44,1.95,12.09,0,13.1,0,318.02,421.53,1,0,,,,,,,,
250090,5000+,,Urban,3,Orange,DSL,20,7.47,7.92,7.22,0.56,1,0.54,,,,,0.9,0.6,0.75,0.79,31.47,0,36.33,0,,,,0.34,,,,,,,,
250092,1367-1635,,Urban,3,Orange,FTTx,40,33.42,38.11,33.3,9.36,10,9.33,,,,,0.4,0.48,0.38,0.72,7.3,0,7.66,0,,,1,0,,,,,,,,
250094,1143-1367,946-1367,Urban,3,TalkTalk,FTTx,80,72.79,75.36,69.61,18.76,19,18.72,26.25,0,30.23,0,0.29,0.84,0.31,1.23,13.86,0,15.34,0,217.23,312.55,1,0,,,,,,,,
250100,2563-5000,,Urban,3,Orange,FTTx,40,33.24,37.93,33.49,9.36,10,9.36,,,,,0.41,0.45,0.41,1.23,7.98,0,8.37,0,,,1,0,,,,,,,,
250104,1635-1992,,Urban,3,Orange,FTTx,80,45.42,50.59,45.51,17.85,19,17.74,,,,,0.33,0.51,0.32,1.15,18.83,0,19.51,0,,,1,0,,,,,,,,
250110,946-1143,,Urban,3,Orange,FTTx,80,39.72,45.61,38.95,5.97,6,5.98,24.06,0,25.34,0,0.49,0.44,0.48,0.5,16.61,0,16.7,0,405.64,387.77,1,0,,,,,,,,
250114,1143-1367,,Urban,3,Orange,FTTx,40,33.26,37.97,32.37,9.41,10,9.37,,,,,0.35,0.45,0.35,0.76,10.72,0,11.23,0,,,1,0,,,,,,,,
250116,946-1143,,Urban,3,Orange,FTTx,40,29.54,38.01,23.84,9.35,10,9.37,26.91,0,29.24,0.01,0.43,0.67,0.44,1.29,14.04,0,15.07,0.01,382.03,554.58,1,0,,,,,,,,
250118,1635-1992,,Urban,3,Orange,FTTx,40,33.8,37.96,33.29,9.38,10,9.37,,,,,0.41,0.46,0.41,0.79,8.45,0,8.8,0,,,1,0,,,,,,,,
250120,946-1143,,Urban,3,Orange,FTTx,40,32.27,37.98,31.84,9.44,10,9.42,,,,,0.34,0.6,0.38,2.28,8.13,0,9.14,0,,,1,0,,,,,,,,
250126,1143-1367,,Urban,3,Orange,FTTx,40,32.97,37.73,32.05,8.18,9,8.17,,,,,0.44,0.49,0.45,0.98,18.24,0,18.81,0,,,1,0,,,,,,,,
250132,1635-1992,,Urban,3,Orange,FTTx,40,20.82,25.96,20.02,7.25,8,7.23,,,,,0.4,0.48,0.4,0.63,14.37,0,14.89,0,,,1,0,,,,,,,,
250134,1143-1367,,Urban,3,Orange,FTTx,40,33.23,38.17,32.68,9.38,10,9.35,,,,,0.41,0.5,0.42,0.66,9.17,0,9.79,0,,,1,0,,,,,,,,
250136,763-946,,Urban,3,Orange,FTTx,40,31.09,37.51,30.5,9.37,10,9.38,25.86,0,25.82,0,0.39,0.49,0.38,0.66,17.51,0,17.91,0,388.89,400.77,1,0,,,,,,,,
250138,1367-1635,,Urban,3,Orange,FTTx,40,33.41,37.76,33.82,9.38,10,9.38,20.36,0,21.11,0,0.4,0.42,0.4,0.51,11.5,0,11.95,0,345.35,368.72,1,0,,,,,,,,
250140,1367-1635,,Urban,3,Orange,FTTx,80,54.69,73.92,39.88,17.56,19,17.54,21.35,0,22.82,0.01,0.38,0.68,0.38,1.4,12.19,0,14.35,0.01,636.92,811.9,1,0,,,,,,,,
250142,2563-5000,,Urban,3,Orange,FTTx,40,30.02,37.73,26.14,9.32,10,9.25,20.71,0,23.07,0.01,0.44,0.91,0.45,1.48,13.17,0,14.27,0.01,394.03,529.22,1,0,,,,,,,,
250144,946-1143,,Urban,3,Orange,FTTx,80,44.16,63.09,29.75,17.58,19,17.27,23.33,0,25.95,0.01,0.41,0.98,0.41,1.97,13.9,0,14.84,0.01,384.32,543.06,1,0,,,,,,,,
250752,1992-2563,,Urban,3,Orange,FTTx,40,32.75,37.36,32.7,9.31,10,9.32,,,,,0.39,0.53,0.39,0.94,11.91,0,12.45,0,,,1,0,,,,,,,,
250758,1143-1367,,Urban,3,Orange,FTTx,40,26.9,34.28,24.88,8.5,9,8.51,23,0,24.73,0.01,0.39,0.52,0.39,1.39,11.66,0,11.76,0.01,360.86,444.17,1,0,,,,,,,,
250760,1635-1992,,Urban,3,Orange,FTTx,80,73.91,74.36,73.86,17.74,19,17.82,,,,,0.4,0.53,0.4,1.26,9.63,0,9.92,0,,,1,0,,,,,,,,
250762,1635-1992,,Urban,2,Orange,FTTx,40,28.34,33.29,27.15,6.42,7,6.44,,,,,0.44,0.41,0.41,1.12,18.38,0,18.81,0,,,1,0.02,,,,,,,,
250764,1992-2563,,Urban,3,Virgin,Cable,100,106.05,106.48,105.77,6.43,7,6.41,12.34,0,12.35,0,2.5,0.12,2.75,0.18,9.73,0,10.04,0,197.84,184.01,1,0,,,,,,,,
250766,1992-2563,,Urban,3,Sky,FTTx,40,37.2,37.82,36.95,9.46,10,9.42,11.48,0,11.14,0,0.29,0.32,0.3,0.34,8.48,0,8.54,0,207.33,310.53,1,0.07,,,,,,,,
250768,1367-1635,,Urban,3,Orange,FTTx,80,43.87,57.84,32.79,17.93,19,18.07,21.42,0,27.09,0.01,0.4,0.77,0.39,2.4,12.13,0,13.8,0.01,370.92,398.18,1,0,,,,,,,,
250770,2563-5000,,Urban,3,Orange,FTTx,40,19.2,22.27,15.43,2.58,3,2.55,29.85,0,34.05,0.01,0.49,0.68,0.48,3.08,20.44,0,22.12,0.01,432.77,705.22,1,0.08,,,,,,,,
250778,1143-1367,,Urban,3,Orange,FTTx,40,22.43,30.4,17.68,8.18,8,8.16,34.02,0,36.8,0.01,0.37,0.66,0.37,1.76,23.85,0,24.92,0.01,468.6,578.03,1,0,,,,,,,,
250780,946-1143,,Urban,3,BT,FTTx,80,45.72,45.91,45.52,11.33,11,11.31,9.64,0,9.76,0,0.27,0.19,0.26,0.2,8.03,0,8.09,0,167.32,173.78,1,0,,,,,,,,
250782,1635-1992,,Urban,3,Orange,FTTx,80,60.24,72.52,57.79,17.97,19,17.92,37.78,0,37.97,0,0.34,0.53,0.35,1.61,28.2,0,28.57,0,490.72,531.03,1,0,,,,,,,,
250788,1367-1635,,Urban,3,Orange,FTTx,40,32.52,37.83,32.17,8.62,9,8.53,20.89,0,23.12,0,0.4,0.6,0.42,1.6,13.21,0,15.38,0,348.15,391.62,1,0.02,,,,,,,,
250790,763-946,,Urban,3,Orange,FTTx,40,27.72,37.42,22.03,9.36,10,9.36,23.29,0,24.06,0.02,0.87,1.27,0.87,1.79,14.14,0,15.22,0.01,410.82,585.62,1,0,,,,,,,,
250794,763-946,,Urban,3,Orange,FTTx,40,20.81,25.14,20.45,5.77,6,5.76,,,,,0.41,0.42,0.41,0.96,17.77,0,18.34,0,,,1,0,,,,,,,,
250808,582-763,,Urban,3,BT,FTTx,80,57.56,58.09,56.96,9.78,10,9.78,17.06,0,16.98,0,0.37,0.24,0.37,0.25,16.33,0,16.11,0,239.65,262.65,1,0,,,,,,,,
250810,2563-5000,,Urban,3,Orange,FTTx,40,31.66,37.83,28.23,9.35,10,9.34,22.57,0,25.44,0,0.43,0.65,0.42,1.93,13.7,0,15.35,0,351.96,431.91,1,0,,,,,,,,
250812,1143-1367,,Urban,3,Orange,FTTx,40,17.01,18.26,16.94,2.2,2,2.2,,,,,0.45,0.54,0.45,1.4,18.21,0,18.68,0,,,1,0,,,,,,,,
250814,1143-1367,,Urban,3,Orange,FTTx,80,37.97,63.38,27.73,15.22,19,14.94,21.75,,22.88,,0.35,0.56,0.36,1.71,,,,,328.6,375.82,1,0,,,,,,,,
250816,1367-1635,,Urban,3,BT,FTTx,40,18,18.74,17.94,2.75,3,2.74,25.59,0,25.62,0,0.34,0.3,0.34,0.33,25.6,0,25.47,0,424.86,514.12,1,0,,,,,,,,
250818,582-763,,Urban,3,Orange,FTTx,40,33.56,37.96,33.53,9.37,10,9.37,,,,,0.4,0.9,0.4,1.5,7.71,0,8.17,0,,,1,0,,,,,,,,
250824,1635-1992,,Urban,3,Orange,FTTx,40,23.42,37.49,15.27,7.73,8,7.72,33.06,0,36.53,0.01,0.44,0.89,0.44,2.83,22.92,0,25.04,0.01,511.77,824.18,1,0,,,,,,,,
250828,2563-5000,,Urban,3,Orange,FTTx,40,32.49,38.48,36,9.42,10,9.37,,,,,0.35,0.45,,,11.55,0,12.1,0,,,1,0,,,,,,,,
250832,385-582,,Urban,3,Orange,FTTx,40,33.16,37.73,31.91,8.74,9,8.76,27.56,0,27.83,0,0.33,0.42,0.33,0.94,16.23,0,16.6,0,390.52,436.87,1,0,,,,,,,,
250836,1992-2563,,Urban,3,Orange,FTTx,40,20.74,27.07,21.08,8.55,10,8.61,40.43,0,41.56,0,0.66,0.49,,,30.9,0,30.35,0,524.52,700.08,1,0,,,,,,,,
250840,1367-1635,,Urban,3,Orange,FTTx,40,30.26,38.19,23.14,9.38,10,9.39,,,,,0.4,0.6,0.41,2.51,13.63,0,14.98,0.01,,,1,0,,,,,,,,
250842,385-582,,Urban,3,Orange,FTTx,80,74.2,74.95,73.58,17.9,19,17.91,,,,,0.84,0.46,0.63,0.87,9.9,0,10.11,0,,,1,0,,,,,,,,
250846,385-582,,Urban,3,Orange,FTTx,40,19.15,30.33,11.62,5.49,6,5.51,31.74,0,35.77,0.02,0.5,0.88,0.51,2.18,23.33,0,26.58,0.02,539.63,1075.42,1,0,,,,,,,,
250848,1367-1635,,Urban,3,Orange,FTTx,40,22.61,35.52,15.34,7.16,8,7.2,36.8,0,37.99,0.01,0.52,0.6,0.52,1.02,28.26,0,28.75,0.01,534.31,866.95,1,0,,,,,,,,
250912,1367-1635,,Urban,3,Orange,FTTx,40,20.48,23.31,19.92,4.52,5,4.52,27.54,0,29.38,0,0.48,0.52,0.5,0.8,18.12,0,18.26,0,423.03,408.74,1,0,,,,,,,,
251376,1992-2563,,Urban,3,Virgin,Cable,120,103.59,125.7,85.93,11.46,12,11.45,11.41,0,12.27,0,2.26,0.22,2.67,0.58,13.86,0,14.98,0,198.78,227.18,1,0,,,,,,,,
251380,385-582,0-1321,Rural,3,TalkTalk,LLU,20,14.11,14.25,14.11,0.87,1,0.87,29.51,0,29.93,0,0.85,0.45,0.9,0.5,18.66,0,19.09,0,540.9,516.81,0.49,0.05,,,,,,,,
251956,763-946,582-946,Urban,3,Plusnet,FTTx,80,69.3,71.85,68.06,18.67,19,18.67,19.3,0.01,19.88,0.04,0.23,0.24,0.23,0.3,18.08,0,18.32,0,289.3,293.06,1,0,,,,,,,,
251960,946-1143,946-1367,Urban,3,Plusnet,FTTx,80,71.82,73.51,71.18,18.76,19,18.75,17.28,0.01,17.9,0.08,0.32,0.37,0.33,0.47,16.2,0,16.34,0,267.57,267.19,1,0,,,,,,,,
251962,1635-1992,1367-1992,Urban,3,Plusnet,FTTx,80,46.86,47.9,45.62,14.53,15,14.44,26.5,0.01,27.38,0.09,0.26,0.29,0.29,0.44,25.79,0,26.11,0,385.71,379.61,1,0,,,,,,,,
251964,5000+,,Rural,1,Plusnet,DSL,8,0.56,0.7,0.56,0.29,0,0.29,49.99,0.01,50.5,0.08,0.98,1.46,1,1.67,47.55,0.01,47.7,0.01,6445.9,6325.5,0,0.07,,,,,,,,
251970,2563-5000,,Urban,3,BT,FTTx,80,69.9,70.34,69.94,18.75,19,18.74,16.35,0,16.42,0,0.3,0.31,0.3,0.34,15.11,0,15.16,0,232.14,225.75,1,0,,,,,,,,
251972,2563-5000,,Urban,3,BT,FTTx,40,39.28,40.22,38.98,6.46,7,6.44,17.61,0,18.03,0,0.38,0.23,0.38,0.25,16.86,0,17.25,0,272.2,268.45,1,0.3,,,,,,,,
251974,1143-1367,,Urban,3,BT,FTTx,80,73.9,74.96,73.34,18.65,19,18.6,14.24,0,14.09,0,0.2,0.21,0.2,0.24,12.69,0,13.24,0,200.07,195.86,1,0,,,,,,,,
251976,2563-5000,,Urban,2,TalkTalk,DSL,8,1.17,1.63,1.12,0.58,1,0.59,,,,,1.42,1.01,1.45,1.15,29.23,0.01,29.91,0.01,,,,0,,,,,,,,
251984,763-946,,Urban,3,BT,FTTx,40,30.76,35.45,30.87,4.48,7,4.56,29.35,0,28.86,0,0.41,0.33,0.41,0.35,27.98,0,27.46,0,405.67,411.38,1,0.06,,,,,,,,
251988,2563-5000,,Urban,3,Sky,FTTx,40,37.62,37.93,37.51,9.35,10,9.25,11.07,0,9.85,0,0.41,0.34,0.43,0.36,12.27,0,12.56,0,215.04,255.65,1,0,,,,,,,,
251990,385-582,,Urban,3,Sky,FTTx,40,37.23,37.92,37.48,7.75,8,7.75,16.8,0,16.32,0,2.08,9.03,1.4,9.01,9.56,0,9.37,0,206.23,199.1,1,0.02,,,,,,,,
251992,1635-1992,,Urban,3,Sky,FTTx,40,37.67,37.87,37.67,9.43,10,9.43,10.84,0,10.5,0,0.33,0.25,0.33,0.25,7.61,0,7.62,0,182.41,197.89,1,0,,,,,,,,
251994,2563-5000,,Urban,3,Sky,FTTx,40,37.57,37.95,37.58,9.54,10,9.54,15.5,0,14.35,0,0.57,0.83,0.51,0.98,15.43,0,15.45,0,264.76,234.68,1,0,,,,,,,,
251998,1367-1635,1367-1992,Urban,3,Plusnet,FTTx,80,61.61,64.3,60.62,18.46,19,18.01,23.32,0,24.37,0.03,0.44,0.5,0.32,0.44,22.49,0,22.84,0.01,339.45,385.76,1,0,,,,,,,,
252000,1143-1367,0-1321,Urban,3,TalkTalk,LLU,20,3.21,6.11,3.14,0.88,2,0.86,,,,,0.74,0.56,0.76,0.87,40.33,0,41.34,0,,,1.55,0.13,,,,,,,,
252004,582-763,0-1321,Urban,3,TalkTalk,LLU,20,12.7,14.42,12.6,0.72,1,0.68,30.99,0.02,32.31,0.03,11.61,0.44,13.93,0.52,36.87,0.03,37.8,0.03,1858.79,2859.84,1.55,0.07,,,,,,,,
252010,763-946,582-946,Urban,3,Plusnet,FTTx,80,66.96,70.43,64.68,18.56,19,18.55,8.26,0.01,8.63,0.04,0.3,0.34,0.29,0.44,7.27,0,7.47,0,150.18,153.26,1,0,,,,,,,,
252012,1143-1367,946-1367,Urban,3,Plusnet,FTTx,80,42.74,43.96,42.21,10.45,11,10.35,23.61,0,24.6,0.02,,,,,22.37,0,22.86,0,332.13,355.09,1,0,,,,,,,,
252014,1367-1635,1367-1992,Rural,2,Plusnet,FTTx,80,44.72,48.08,42.39,18.12,19,17.9,15.24,0.01,15.74,0.06,0.31,0.35,0.32,0.5,14.05,0,14.13,0,232.53,302.85,1,0,,,,,,,,
252016,0-385,0-582,Urban,3,Plusnet,FTTx,80,51.56,72.57,46.63,18.54,19,18.51,15.78,0,16.34,0.09,0.82,0.92,,,15.05,0,15.08,0,237.71,228.18,1,0,,,,,,,,
252018,0-385,0-582,Urban,2,Plusnet,FTTx,80,59.21,59.81,58.93,18.64,20,18.62,8.42,0,8.95,0.04,0.23,0.23,0.23,0.36,7.68,0,7.83,0.01,131.41,123.99,1,0,,,,,,,,
252020,2563-5000,1992-5000,Urban,3,Plusnet,FTTx,80,55.25,58.73,54.35,16.35,17,16.19,22.64,0,23,0.02,0.25,0.24,0.26,0.37,21.76,0,22.02,0,310.76,302.76,1,0,,,,,,,,
252026,763-946,582-946,Urban,3,Plusnet,FTTx,80,67.92,73.04,62.12,18.58,19,18.58,14.95,0,15.24,0.05,0.31,0.35,0.31,0.5,14.26,0,14.1,0,227.35,210.73,1,0,,,,,,,,
252028,582-763,,Rural,4,Karoo,FTTx,75,52.86,73.09,52.83,8.82,13,8.89,11.66,0,11.48,0,0.28,0.24,0.28,0.25,11.34,0,11.4,0,179.17,191.29,,0,,,,,,,,
252034,946-1143,,Urban,3,BT,FTTx,80,65.48,66.28,65.26,18.63,19,18.63,16.14,0,15.94,0,0.56,0.23,0.36,0.26,15.21,0,15.05,0,219.6,216.54,1,0,,,,,,,,
252036,1367-1635,,Rural,1,BT,FTTx,80,58.81,59.75,58.29,17.34,17,17.34,27.47,0,27.35,0,0.23,0.27,0.21,0.28,25.9,0,25.6,0,351.92,355.29,0,0.03,,,,,,,,
252038,582-763,,Urban,3,BT,FTTx,80,72.93,74.43,72.42,12.67,13,12.61,18.9,0,19.08,0,0.23,0.2,0.22,0.24,18.08,0,17.49,0,250.22,262.79,1,0,,,,,,,,
252040,1635-1992,,Urban,3,BT,FTTx,80,50.82,51.83,50.68,15.78,16,15.84,14.93,0,15.35,0,0.31,0.2,0.37,0.23,13.72,0,13.18,0.01,216.91,212.14,1,0,,,,,,,,
252044,763-946,,Urban,3,BT,FTTH,160,164.93,197.57,144.31,20.35,21,20.35,6.55,0,6.55,0,0.23,0.14,0.21,0.16,4.27,0,4.29,0,405.32,431.15,,0,,,,,,,,
252046,1143-1367,,Urban,3,BT,FTTx,80,73,74.31,72.64,17.97,19,18.04,17.8,0,17.62,0,0.28,0.33,0.27,0.46,16.43,0,16.42,0,236.69,259.9,1,0.08,,,,,,,,
252048,946-1143,,Urban,3,BT,FTTx,80,60.08,65.44,57.4,18.24,19,18.12,24.04,0,24.65,0,0.33,0.39,0.34,0.48,23.17,0,23.68,0,318.2,348.99,1,0.07,,,,,,,,
252050,2563-5000,,Rural,3,BT,FTTx,80,54.53,55.57,54.27,8,8,8,17.56,0,17.6,0,0.37,0.37,0.37,0.37,16.02,0,16.08,0,235.47,240.12,1,0,,,,,,,,
252052,1143-1367,,Urban,3,BT,FTTx,80,70.26,74.26,69.62,18.65,19,18.63,22.56,0,22.48,0,0.24,0.22,0.24,0.27,21.53,0,21.64,0,295.55,292.41,1,0,,,,,,,,
252056,1635-1992,,Urban,3,BT,FTTx,80,73.33,74.31,72.93,18.54,19,18.53,20.66,0,20.4,0,0.46,0.26,0.28,0.27,19.72,0,19.5,0,274.85,272.06,1,0,,,,,,,,
252058,1143-1367,,Urban,3,BT,FTTx,40,34.44,34.7,34.44,6.97,7,6.96,21.13,0,21.28,0,0.37,0.24,0.38,0.38,19.55,0,19.51,0,281.9,284.91,1,0.06,,,,,,,,
252064,1635-1992,,Urban,3,BT,FTTx,80,73.91,74.34,73.58,18.49,19,18.48,14,0,14.07,0,0.22,0.19,0.22,0.2,12.61,0,12.71,0,193.39,226.53,1,0,,,,,,,,
252066,1635-1992,,Urban,3,BT,FTTx,40,29.65,29.74,29.65,8.03,8,8.02,26.37,0,26.45,0,0.43,0.36,0.43,0.37,26.47,0,26.36,0,362.2,364.05,1,0.12,,,,,,,,
252068,763-946,,Urban,3,BT,FTTx,80,72.71,74.32,70.82,18.43,19,18.46,17.12,0,17.24,0,0.33,0.33,0.32,0.35,16.54,0,16.59,0,235.3,236.5,1,0,,,,,,,,
252074,763-946,,Urban,3,BT,FTTx,80,73.78,74.34,73.4,18.51,19,18.49,14,0,14.11,0,0.2,0.18,0.2,0.21,12.66,0,12.53,0,193.98,207.29,1,0,,,,,,,,
252078,0-385,,Urban,2,Sky,FTTx,40,37.23,37.57,37.22,9.32,10,9.32,12.41,0,11.87,0,0.37,0.32,0.38,0.35,8.33,0,8.33,0,191.45,185.52,1,0,,,,,,,,
252080,385-582,,Urban,2,Sky,FTTx,40,37.21,37.57,37.26,9.33,10,9.33,8.94,0,8.11,0,0.37,0.31,0.38,0.31,9.32,0,9.37,0,191.08,190.85,1,0,,,,,,,,
252082,2563-5000,,Urban,3,Sky,FTTx,40,37.23,37.54,37.24,9.35,10,9.31,11.99,0,10.88,0,0.37,0.31,0.4,0.3,8.11,0,7.87,0,212.87,225.3,1,0,,,,,,,,
252086,1143-1367,,Urban,3,Sky,FTTx,40,37.12,37.62,36.86,9.36,10,9.36,17.64,0,15.79,0,0.25,0.17,0.24,0.17,17.14,0,17.16,0,256.03,242.45,1,0,,,,,,,,
252088,946-1143,,Urban,3,TalkTalk,FTTx,40,34.49,37.36,34.19,1.84,2,1.84,,,,,0.32,0.21,0.38,0.26,9.71,0,17.71,0,,,1,0.03,,,,,,,,
252090,1635-1992,,Urban,3,Orange,FTTx,80,42.11,56.46,35.9,17.56,19,17.39,26.44,0,27.41,0,0.33,0.4,0.35,0.73,15.39,0,15.78,0,354.51,370.14,1,0,,,,,,,,
252094,1143-1367,,Urban,3,Miscellaneous,DSL,20,11.32,12.06,11.32,1.66,2,1.65,30.36,0,28.93,0,0.77,1.2,2.2,0.93,25.25,0,24.41,0,547.95,471.5,,0.16,,,,,,,,
252096,2563-5000,,Urban,3,AAisp,FTTx,80,71.34,74.35,69.53,18.59,19,18.57,32.75,0,30.76,0,0.3,0.36,0.32,0.39,18.25,0,18.3,0,271.59,270.84,,0,,,,,,,,
256284,1367-1635,,Urban,3,Zen,FTTx,80,50.95,53.27,50.37,15.94,17,15.92,23.19,0,23.2,0.01,0.28,0.31,0.28,0.36,13.18,0,13.48,0.01,220.2,242.38,,0.03,,,,,,,,
256288,0-385,,Urban,3,Orange,FTTx,40,32.29,37.85,29.25,9.41,10,9.43,25.21,0,29.13,0,0.39,0.58,0.4,1.31,14.64,0,16.78,0,351.59,442.52,1,0,,,,,,,,
256290,2563-5000,,Urban,3,Orange,DSL,8,4.5,4.77,4.46,0.48,1,0.47,35.01,0,37.68,0.02,0.96,0.88,0.99,2.67,26.52,0,30.26,0.02,967.08,1321.09,,0.08,,,,,,,,
256300,1143-1367,,Rural,3,BT,DSL,8,1.18,1.61,1.17,0.38,0,0.37,,,,,0.99,0.51,1.21,1.04,60.53,0.01,31.55,0,,,,0.05,,,,,,,,
256302,2563-5000,,Urban,3,Orange,FTTx,40,25.63,37.5,15.45,9.33,10,9.3,28.63,0,33.8,0.01,0.38,0.69,0.4,1.62,16.92,0.01,19.24,0.02,389.48,605.37,1,0,,,,,,,,
256306,1992-2563,,Urban,3,Orange,FTTx,40,30.95,36.68,30.25,7.33,8,7.31,15.85,0,16.46,0,0.85,0.98,0.82,1.26,11.76,0,12.43,0,335.09,347.98,1,0,,,,,,,,
256842,1635-1992,,Urban,3,Orange,FTTx,80,52.14,74.92,35.75,17.87,19,17.77,22.11,0,24.29,0.01,0.39,0.63,0.38,2.48,14.2,0,15.24,0.01,377.56,515.67,1,0.02,,,,,,,,
256844,946-1143,,Rural,3,Orange,DSL,8,6.39,6.91,6.21,0.38,0,0.38,28.53,0,32.88,0,2.34,1.64,2.36,4.24,20.22,0,23.97,0,1912.7,2001.01,,0.03,,,,,,,,
256848,1635-1992,,Urban,3,Orange,FTTx,40,34.51,38.46,34.48,9.37,10,9.37,19.45,0,19.65,0,0.42,0.49,0.43,0.82,10.88,0,11.45,0,328.36,345.68,1,0,,,,,,,,
256850,1635-1992,,Urban,3,Orange,FTTx,40,33.56,37.88,32.64,9.35,10,9.34,,,,,0.44,0.58,0.44,1.25,12.05,0,12.78,0,,,1,0,,,,,,,,
256852,1635-1992,,Urban,3,Orange,FTTx,80,54.57,74.95,31.91,17.92,19,17.88,,,,,0.4,0.63,0.38,1.7,11.66,0,13.15,0.01,,,1,0,,,,,,,,
256854,1143-1367,,Urban,3,Orange,FTTx,40,32.43,37.72,32.02,9.31,10,9.33,21.22,0,21.12,0,0.46,0.52,0.44,0.96,11.97,0,12.53,0,350.25,360.98,1,0,,,,,,,,
256860,1143-1367,,Urban,2,Orange,FTTx,40,28.29,36.47,26.37,8.08,8,8.07,21.36,0,21.85,0.01,0.42,0.61,0.41,1.61,13.38,0,14.55,0.01,372.69,416.66,1,0,,,,,,,,
256862,1992-2563,,Urban,3,Orange,FTTx,40,33.78,37.75,34.12,9.37,10,9.34,18.87,0,19.46,0,0.43,0.52,0.44,0.75,11.49,0,11.63,0,346.02,382.24,1,0,,,,,,,,
256864,1143-1367,,Urban,3,Orange,FTTx,40,34.37,38.47,34.01,9.36,10,9.36,,,,,0.42,0.58,0.41,0.94,7.37,0,7.87,0,,,1,0.02,,,,,,,,
256870,2563-5000,,Urban,3,Orange,FTTx,40,31.36,37.76,28.92,9.39,10,9.39,,,,,0.43,0.75,0.43,2.89,10.72,0,11.88,0,,,1,0,,,,,,,,
